,POI_name,latitude,longitude,category_name,category_id,price,rating,distance,bike_ll
0,Cueva Colomba,19.43734,-99.137459,Bar,13003,2,6.1,13,"19.4374,-99.137571"
1,Tintico,19.43721,-99.137425,Coffee Shop,13035,1,7.6,16,"19.4374,-99.137571"
2,La Cueva Colomba,19.437141,-99.137434,Pub,13018,1,6.1,18,"19.4374,-99.137571"
3,Tintico Cafe & Galeria,19.43725,-99.137483,Café,13034,NaN,NaN,19,"19.4374,-99.137571"
4,Cantina Río de la Plata,19.437195,-99.137617,Beer Bar,13006,1,6.6,20,"19.4374,-99.137571"
5,"Los Tacos de Fonda Argentina, Centro Histórico",19.437262,-99.137925,BBQ Joint,13026,2,6.1,23,"19.4374,-99.137571"
6,Salon Beer,19.437126,-99.137626,Bar,13003,2,NaN,23,"19.4374,-99.137571"
7,El Pecado,19.43721,-99.137425,Dive Bar,13010,1,5.9,26,"19.4374,-99.137571"
8,Tacos liricos,19.437567,-99.137188,Mexican Restaurant,13303,1,NaN,30,"19.4374,-99.137571"
9,Manolo,19.437657,-99.137444,Diner,13049,1,NaN,31,"19.4374,-99.137571"
10,El Pixcuhuil,19.437674,-99.137871,Mexican Restaurant,13303,1,NaN,31,"19.4374,-99.137571"
11,El Enxebre,19.437262,-99.137925,Restaurant,13065,2,NaN,32,"19.4374,-99.137571"
12,El Otro Río,19.437155,-99.137242,Dive Bar,13010,2,6.0,34,"19.4374,-99.137571"
13,Marejada. Tacos de Pesca.,19.437674,-99.137871,Taco Restaurant,13306,1,8.3,39,"19.4374,-99.137571"
14,Bar la J,19.437125,-99.137943,Bar,13003,2,NaN,46,"19.4374,-99.137571"
15,HB Mex - Hamburguesas y Burritos,19.43783,-99.137618,Mexican Restaurant,13303,1,NaN,48,"19.4374,-99.137571"
16,Cantenario de la Plata,19.437126,-99.137626,Bar,13003,2,NaN,55,"19.4374,-99.137571"
17,Tortas la Españita,19.436439,-99.131445,Sandwich Restaurant,13334,1,NaN,4,"19.436531,-99.131497"
18,Salon Cantina España 25,19.436617,-99.131485,Bar,13003,2,7.6,15,"19.436531,-99.131497"
19,Taquería Tlaquepaque,19.436411,-99.131512,Taco Restaurant,13306,1,NaN,27,"19.436531,-99.131497"
20,Bubble Waffle Co. Centro Histórico,19.436372,-99.131137,Café,13034,1,NaN,49,"19.436531,-99.131497"
21,Salón España,19.436684,-99.131793,Bar,13003,2,NaN,203,"19.436531,-99.131497"
22,La Jaliciense centro de la ciudad de mexico area 2,19.436864,-99.13481,Restaurant,13065,NaN,NaN,13,"19.436741,-99.134811"
23,Quesadillas y tlacoyos en un zaguán,19.43689,-99.13506,Taco Restaurant,13306,1,NaN,43,"19.436741,-99.134811"
24,Museo de la Secretaría de Hacienda y Crédito Público,19.433658,-99.131113,Art Museum,10028,NaN,7.0,8,"19.433766,-99.130918"
25,El Antojo Comida de Autor,19.433591,-99.130805,Restaurant,13065,2,NaN,23,"19.433766,-99.130918"
26,Museo Tutankamón - Mexico,19.433934,-99.13076,Museum,10027,NaN,NaN,24,"19.433766,-99.130918"
27,Terraza Moneda,19.433605,-99.130613,Lounge,13016,3,NaN,25,"19.433766,-99.130918"
28,Señor Chicharron,19.430714,-99.13376,Salad Restaurant,13332,1,NaN,6,"19.430722,-99.133698"
29,Los Chicharrones de 20 Nov,19.430646,-99.133852,Fast Food Restaurant,13145,1,NaN,14,"19.430722,-99.133698"
30,La Casa del Chicharrón,19.430537,-99.133486,Botanero,13304,NaN,NaN,26,"19.430722,-99.133698"
31,Restaurante Sienra's,19.430419,-99.13365,"Cafes, Coffee, and Tea Houses",13032,1,6.5,34,"19.430722,-99.133698"
32,"Restaurante Palacio, Centro",19.431085,-99.133731,Restaurant,13065,2,7.9,35,"19.430722,-99.133698"
33,Viajes Palacio,19.431098,-99.133856,Restaurant,13065,NaN,NaN,42,"19.430722,-99.133698"
34,La Rinconada,19.429167,-99.13286,Mexican Restaurant,13303,1,NaN,10,"19.429189,-99.132759"
35,Restaurante Rinconada,19.429045,-99.133175,Mexican Restaurant,13303,2,NaN,44,"19.429189,-99.132759"
36,Museo de la Ciudad de México,19.429309,-99.132381,Museum,10027,1,8.7,52,"19.429189,-99.132759"
37,Chang Long,19.428479,-99.134073,Chinese Restaurant,13099,1,NaN,21,"19.428485,-99.1338"
38,Flor de Iguala,19.428452,-99.13414,Mexican Restaurant,13303,1,NaN,23,"19.428485,-99.1338"
39,El Buen Sazón,19.428755,-99.13372,Mexican Restaurant,13303,1,NaN,31,"19.428485,-99.1338"
40,Quesadillas Flor de Iguala,19.428503,-99.134128,Mexican Restaurant,13303,1,NaN,34,"19.428485,-99.1338"
41,Coffee Max Cafeteria Cibercafe,19.428806,-99.133736,Diner,13049,1,NaN,36,"19.428485,-99.1338"
42,La Joya Merendero,19.428372,-99.13339,Steakhouse,13383,2,NaN,55,"19.428485,-99.1338"
43,El Cantón,19.427059,-99.137072,Bar,13003,2,NaN,4,"19.427059,-99.137116"
44,Céntrico,19.4271,-99.137035,Bar,13003,2,NaN,9,"19.427059,-99.137116"
45,Hosteria la Bota,19.427179,-99.136904,Tapas Restaurant,13347,2,8.4,10,"19.427059,-99.137116"
46,El Depósito,19.427233,-99.137087,Bar,13003,2,7.7,10,"19.427059,-99.137116"
47,Mexica,19.426949,-99.13711,Mexican Restaurant,13303,1,NaN,12,"19.427059,-99.137116"
48,Chocolatería Mayordomo,19.427466,-99.13731,"Cafes, Coffee, and Tea Houses",13032,1,8.3,27,"19.427059,-99.137116"
49,Quesadillas Rafita,19.427426,-99.136935,Mexican Restaurant,13303,1,NaN,30,"19.427059,-99.137116"
50,La Fogatita,19.427398,-99.137002,Mexican Restaurant,13303,1,5.9,39,"19.427059,-99.137116"
51,tacos el Leon,19.426672,-99.137349,Taco Restaurant,13306,1,NaN,49,"19.427059,-99.137116"
52,Trattoria di Luu,19.426598,-99.135017,Pizzeria,13064,1,NaN,6,"19.426755,-99.135014"
53,Pescato's,19.426626,-99.13495,Seafood Restaurant,13338,3,6.7,8,"19.426755,-99.135014"
54,"Tacos ""el Papi""",19.426626,-99.13495,Mexican Restaurant,13303,1,6.8,10,"19.426755,-99.135014"
55,Taqueria el Silencioso,19.426939,-99.135288,Taco Restaurant,13306,1,6.3,18,"19.426755,-99.135014"
56,Pacha,19.426828,-99.135171,Bar,13003,2,NaN,18,"19.426755,-99.135014"
57,Pulquería la Chulada del Centro,19.427008,-99.135279,Beer Bar,13006,2,5.6,22,"19.426755,-99.135014"
58,La Chulada Pulques Chelas y Mezcal,19.426885,-99.135207,Bar,13003,2,NaN,24,"19.426755,-99.135014"
59,Taqueria el Papi,19.42657,-99.135084,Taco Restaurant,13306,1,NaN,24,"19.426755,-99.135014"
60,De Costa a Costa - Centro,19.426787,-99.134791,Seafood Restaurant,13338,3,NaN,26,"19.426755,-99.135014"
61,Perú Bar,19.426763,-99.135311,New American Restaurant,13314,3,NaN,31,"19.426755,-99.135014"
62,El Pechugón Perú Bar,19.427049,-99.135337,Peruvian Restaurant,13322,2,NaN,32,"19.426755,-99.135014"
63,Cantina Cosmopolita,19.426873,-99.134664,Bar,13003,2,7.1,34,"19.426755,-99.135014"
64,Terraza Barullo's Bar,19.426953,-99.135413,Beer Garden,13007,1,5.7,34,"19.426755,-99.135014"
65,Centro Cosmopolita,19.426873,-99.134664,Bar,13003,2,NaN,35,"19.426755,-99.135014"
66,"Tortas ""Shiro's""",19.427009,-99.134963,American Restaurant,13068,NaN,NaN,36,"19.426755,-99.135014"
67,La Mezcalita,19.426912,-99.135355,Bar,13003,2,6.0,38,"19.426755,-99.135014"
68,Pollos a la Brasa el Pechugón,19.427008,-99.135279,Peruvian Restaurant,13322,2,NaN,39,"19.426755,-99.135014"
69,Ensaladas Vero,19.426599,-99.1347,Sandwich Restaurant,13334,1,7.3,43,"19.426755,-99.135014"
70,Peggy Sues,19.427009,-99.134963,Burger Joint,13031,1,7.1,46,"19.426755,-99.135014"
71,El Jalisquillo,19.427415,-99.149537,Taco Restaurant,13306,1,NaN,12,"19.427305,-99.149533"
72,Comedor Secretaria de Gobernacion,19.427209,-99.149695,Diner,13049,1,NaN,14,"19.427305,-99.149533"
73,Sushi Movil,19.427223,-99.149503,Japanese Restaurant,13263,2,6.2,33,"19.427305,-99.149533"
74,Las Banderillas del Mini,19.427366,-99.14992,Fast Food Restaurant,13145,1,NaN,41,"19.427305,-99.149533"
75,Tacos de Guisado Balderas,19.427427,-99.149159,Taco Restaurant,13306,1,NaN,41,"19.427305,-99.149533"
76,Kangreburguers,19.427729,-99.149661,Burger Joint,13031,1,NaN,49,"19.427305,-99.149533"
77,Sushi San,19.425451,-99.137321,Japanese Restaurant,13263,2,6.9,13,"19.425311,-99.137421"
78,Tacos Soco,19.425518,-99.137628,Taco Restaurant,13306,1,NaN,18,"19.425311,-99.137421"
79,Donde Isabel,19.425588,-99.137303,Mexican Restaurant,13303,1,7.0,25,"19.425311,-99.137421"
80,Taquitos el Güero,19.425587,-99.137619,Taco Restaurant,13306,1,NaN,27,"19.425311,-99.137421"
81,El Rey de las Tortas,19.425518,-99.137628,Sandwich Restaurant,13334,1,NaN,30,"19.425311,-99.137421"
82,La Casa del Habanero,19.425724,-99.137601,Restaurant,13065,2,NaN,33,"19.425311,-99.137421"
83,Tacos Árabes Artabán,19.425295,-99.137753,Middle Eastern Restaurant,13309,2,NaN,34,"19.425311,-99.137421"
84,Salon Familiar la Mascota,19.425657,-99.137294,Bar,13003,2,NaN,49,"19.425311,-99.137421"
85,San Wichon,19.425725,-99.137285,Sandwich Restaurant,13334,1,NaN,55,"19.425311,-99.137421"
86,Arrachera's Grill,19.42541,-99.137263,American Restaurant,13068,4,7.5,152,"19.425311,-99.137421"
87,La Cima,19.432791,-99.151747,Bar,13003,2,NaN,3,"19.432819,-99.151734"
88,Viento en Popa,19.432556,-99.151432,Seafood Restaurant,13338,3,NaN,43,"19.432819,-99.151734"
89,Soy Capitán Pescadería,19.43041,-99.15444,Seafood Restaurant,13338,3,NaN,5,"19.430369,-99.154419"
90,Colmillo,19.430628,-99.154758,Cocktail Bar,13009,3,NaN,46,"19.430369,-99.154419"
91,Buscando que comer XD,19.430176,-99.15482,Afghan Restaurant,13066,2,NaN,47,"19.430369,-99.154419"
92,El Colmillo Affter,19.430025,-99.154647,Speakeasy,13021,3,NaN,55,"19.430369,-99.154419"
93,Circulo del Sureste,19.428783,-99.153416,Mexican Restaurant,13303,1,7.9,36,"19.428989,-99.153618"
94,Centro Yucateco Internacional,19.428811,-99.153349,Mexican Restaurant,13303,1,NaN,38,"19.428989,-99.153618"
95,McDonald's,19.429744,-99.159561,Burger Joint,13031,1,6.4,24,"19.429947,-99.159698"
96,La Cobacha,19.429725,-99.15964,Bar,13003,2,NaN,25,"19.429947,-99.159698"
97,La Nueva Argentina,19.429686,-99.159364,Steakhouse,13383,4,NaN,45,"19.429947,-99.159698"
98,Tacos de Mixiote Castelán,19.428838,-99.156576,Mexican Restaurant,13303,1,8.2,11,"19.428985,-99.15664"
99,Hop The Beer Experience,19.428838,-99.156576,Arts and Entertainment,10000,1,8.4,15,"19.428985,-99.15664"
100,Hop The Beer Experience,19.428934,-99.1565,Bar,13003,NaN,NaN,15,"19.428985,-99.15664"
101,La Marisqueria,19.428922,-99.156499,Seafood Restaurant,13338,3,NaN,16,"19.428985,-99.15664"
102,Los de Mexiote,19.428742,-99.156652,Taco Restaurant,13306,1,NaN,17,"19.428985,-99.15664"
103,Tlacoyos Londres,19.428838,-99.156576,Mexican Restaurant,13303,1,NaN,19,"19.428985,-99.15664"
104,Quesadillas del Sumesa,19.428838,-99.156576,Mexican Restaurant,13303,1,NaN,19,"19.428985,-99.15664"
105,Museo de Lo Increíble,19.428783,-99.15671,Museum,10027,NaN,NaN,23,"19.428985,-99.15664"
106,La Casona Restaurante,19.429042,-99.156866,Restaurant,13065,NaN,6.7,29,"19.428985,-99.15664"
107,Barbacoa Esqina Roma y Lisboa,19.429223,-99.156272,Mexican Restaurant,13303,1,NaN,44,"19.428985,-99.15664"
108,Museo Ripley,19.428618,-99.156795,Art Museum,10028,NaN,7.1,45,"19.428985,-99.15664"
109,La Pizzarra,19.428729,-99.156527,Pizzeria,13064,1,7.6,55,"19.428985,-99.15664"
110,Tacos la Sombrilla,19.427094,-99.158164,Taco Restaurant,13306,1,NaN,9,"19.427114,-99.158251"
111,Paracaidista Taproom - Juarez,19.427158,-99.158096,Brewery,13029,2,6.6,16,"19.427114,-99.158251"
112,Antojitos mexicanos Don Pery,19.426735,-99.158055,Mexican Restaurant,13303,1,NaN,36,"19.427114,-99.158251"
113,Tacos los Paisanos,19.426747,-99.158497,Taco Restaurant,13306,1,NaN,36,"19.427114,-99.158251"
114,Tamales Madre,19.427109,-99.157883,Mexican Restaurant,13303,1,8.2,38,"19.427114,-99.158251"
115,Toñocop's Aparment,19.425276,-99.159386,Speakeasy,13021,3,NaN,7,"19.425437,-99.159458"
116,Pizza Miah,19.425276,-99.159386,Pizzeria,13064,1,NaN,8,"19.425437,-99.159458"
117,El 123 Mini,19.425304,-99.159319,Café,13034,1,8.2,11,"19.425437,-99.159458"
118,Burrushi,19.425304,-99.159319,Asian Restaurant,13072,2,NaN,18,"19.425437,-99.159458"
119,BLOM Café,19.425221,-99.15952,Coffee Shop,13035,1,8.9,20,"19.425437,-99.159458"
120,Barbacoa Capulhuac,19.425276,-99.159386,Taco Restaurant,13306,1,NaN,20,"19.425437,-99.159458"
121,Los Molcajetes,19.425304,-99.159319,Mexican Restaurant,13303,1,5.8,25,"19.425437,-99.159458"
122,Mauricio's fonda,19.425675,-99.159207,Comfort Food Restaurant,13134,NaN,NaN,26,"19.425437,-99.159458"
123,Restaurante Napoles,19.425058,-99.159288,Mexican Restaurant,13303,1,5.6,31,"19.425437,-99.159458"
124,Del Rio Valdivia Maria Soledad,19.425497,-99.159167,Restaurant,13065,NaN,NaN,31,"19.425437,-99.159458"
125,Tacos Don Manolito,19.425193,-99.159587,Taco Restaurant,13306,1,6.4,32,"19.425437,-99.159458"
126,El Dorado,19.425534,-99.159133,Sandwich Restaurant,13334,1,NaN,35,"19.425437,-99.159458"
127,Buffet chino Lu Shan,19.425702,-99.15914,Asian Restaurant,13072,2,NaN,38,"19.425437,-99.159458"
128,Brujas House,19.423844,-99.160967,Wine Bar,13025,2,NaN,33,"19.424137,-99.161317"
129,Antojitos el Rinconcito,19.425522,-99.146559,Mexican Restaurant,13303,1,NaN,15,"19.425502,-99.146337"
130,Las Arracheras,19.425675,-99.146032,Beer Garden,13007,2,NaN,28,"19.425502,-99.146337"
131,Birrieria el Rancho,19.424467,-99.153031,Mexican Restaurant,13303,1,7.4,8,"19.424161,-99.153117"
132,Restaurante Paco's,19.424331,-99.152732,Restaurant,13065,2,7.1,12,"19.424161,-99.153117"
133,Cerveceria,19.424262,-99.15305,Bar,13003,2,NaN,13,"19.424161,-99.153117"
134,La Imperial,19.424115,-99.15298,Bar,13003,2,8.1,15,"19.424161,-99.153117"
135,Bar Sambuca Cuauhtémoc,19.42414,-99.153325,Bar,13003,2,5.8,21,"19.424161,-99.153117"
136,Tacos de birria el Pariente,19.423863,-99.153237,Taco Restaurant,13306,1,NaN,25,"19.424161,-99.153117"
137,Taquitos el Pariente,19.424466,-99.153348,Mexican Restaurant,13303,1,NaN,32,"19.424161,-99.153117"
138,Birria los Parientes,19.423863,-99.153237,Mexican Restaurant,13303,1,NaN,37,"19.424161,-99.153117"
139,Alma de Quetzal,19.423893,-99.152889,Yucatecan Restaurant,13308,NaN,7.2,38,"19.424161,-99.153117"
140,Santas Alitas,19.424411,-99.153482,Wings Joint,13388,1,NaN,43,"19.424161,-99.153117"
141,Las Jirafas,19.423741,-99.153283,Bar,13003,2,NaN,49,"19.424161,-99.153117"
142,Tacos al Carbon Doña Santa,19.424109,-99.153585,Taco Restaurant,13306,1,NaN,65,"19.424161,-99.153117"
143,Caldos Bens,19.422332,-99.162116,Restaurant,13065,NaN,NaN,5,"19.422288,-99.162138"
144,Casa Lorenzo,19.422647,-99.162138,Mexican Restaurant,13303,1,NaN,21,"19.422288,-99.162138"
145,Daddy's Burgers & Salads,19.422374,-99.161857,Burger Joint,13031,1,7.7,30,"19.422288,-99.162138"
146,Las Gorditas de Puebla,19.422402,-99.16179,Mexican Restaurant,13303,1,NaN,39,"19.422288,-99.162138"
147,Tortas y Tacos,19.423045,-99.158665,Taco Restaurant,13306,1,NaN,32,"19.423318,-99.15833"
148,Tacos de Isra,19.42347,-99.158736,Taco Restaurant,13306,1,NaN,33,"19.423318,-99.15833"
149,Martínez,19.423174,-99.158634,Wine Bar,13025,2,NaN,35,"19.423318,-99.15833"
150,hochos Patrick,19.423045,-99.158665,Burger Joint,13031,1,NaN,35,"19.423318,-99.15833"
151,Deseo Café de Especialidad,19.423075,-99.158281,Café,13034,1,8.5,37,"19.423318,-99.15833"
152,Tops,19.423361,-99.158687,Restaurant,13065,NaN,NaN,37,"19.423318,-99.15833"
153,Bennigan's,19.422965,-99.158232,Restaurant,13065,NaN,NaN,40,"19.423318,-99.15833"
154,El Flako,19.422946,-99.158485,Taco Restaurant,13306,1,NaN,44,"19.423318,-99.15833"
155,Tortas Roma,19.422907,-99.158476,Mexican Restaurant,13303,1,NaN,48,"19.423318,-99.15833"
156,Quesadillas Doña Mary,19.422952,-99.158107,Mexican Restaurant,13303,1,NaN,58,"19.423318,-99.15833"
157,Hungry Beast Juice Bar & Kitchen,19.422172,-99.160933,Restaurant,13065,1,6.7,15,"19.422148,-99.160645"
158,Bottega Sartoria,19.4222,-99.160866,Deli,13039,1,8.4,16,"19.422148,-99.160645"
159,Pizzera Della Maddonna,19.422188,-99.160819,Pizzeria,13064,1,NaN,18,"19.422148,-99.160645"
160,Cucina,19.422052,-99.16083,Restaurant,13065,2,NaN,22,"19.422148,-99.160645"
161,Buna,19.421955,-99.160518,Café,13034,NaN,NaN,25,"19.422148,-99.160645"
162,Madonna,19.422083,-99.160909,Italian Restaurant,13236,2,NaN,28,"19.422148,-99.160645"
163,Sartoria,19.421845,-99.160469,Italian Restaurant,13236,2,8.0,33,"19.422148,-99.160645"
164,Museo PADRE PRO,19.422445,-99.160866,History Museum,10030,NaN,NaN,40,"19.422148,-99.160645"
165,Café Toscano,19.421845,-99.160469,Café,13034,2,7.7,61,"19.422148,-99.160645"
166,Restaurante Oxacobeo,19.419513,-99.161091,Spanish Restaurant,13345,NaN,NaN,24,"19.419579,-99.161314"
167,Las Pelonchas,19.419787,-99.161055,Burger Joint,13031,1,NaN,26,"19.419579,-99.161314"
168,Papas Guapas,19.419716,-99.161698,Restaurant,13065,2,NaN,30,"19.419579,-99.161314"
169,Game Over PartyParty,19.419389,-99.161234,Bar,13003,2,NaN,37,"19.419579,-99.161314"
170,O'xacobeo,19.419527,-99.160899,Spanish Restaurant,13345,2,7.7,39,"19.419579,-99.161314"
171,Restaurante Centro Gallego,19.4195,-99.160966,Spanish Restaurant,13345,2,7.3,48,"19.419579,-99.161314"
172,Modena Pizza Napolitana,19.420834,-99.156484,Pizzeria,13064,1,NaN,15,"19.420667,-99.15645"
173,The Food Box,19.420831,-99.156399,Burger Joint,13031,1,7.4,18,"19.420667,-99.15645"
174,Comal de Piedra,19.420903,-99.156475,Mexican Restaurant,13303,1,7.2,19,"19.420667,-99.15645"
175,La Ensalada Loka,19.420957,-99.156658,Salad Restaurant,13332,1,NaN,28,"19.420667,-99.15645"
176,Penya Blaugrana Ciutat de Mèxic,19.420973,-99.15615,Lounge,13016,3,NaN,30,"19.420667,-99.15645"
177,Salón Paseo de Gracia,19.420973,-99.15615,Restaurant,13065,2,7.7,31,"19.420667,-99.15645"
178,Sr. Taco,19.420492,-99.156529,Mexican Restaurant,13303,1,NaN,32,"19.420667,-99.15645"
179,Frito y Cruel,19.420464,-99.156596,Fried Chicken Joint,13055,1,6.7,33,"19.420667,-99.15645"
180,Nitrology,19.42048,-99.156087,Ice Cream Parlor,13046,1,7.1,39,"19.420667,-99.15645"
181,El Cuartito,19.420626,-99.156058,Speakeasy,13021,3,NaN,41,"19.420667,-99.15645"
182,Distro Bistrot,19.420494,-99.156086,Bistro,13027,NaN,NaN,44,"19.420667,-99.15645"
183,Eva Sandwichería,19.420296,-99.156249,Sandwich Restaurant,13334,1,NaN,46,"19.420667,-99.15645"
184,Ricas Quesadillas Hnos. Hernandez,19.421112,-99.15471,Mexican Restaurant,13303,1,NaN,3,"19.421138,-99.154725"
185,Barbacoa de Calpulhuac,19.421239,-99.154721,Mexican Restaurant,13303,1,NaN,11,"19.421138,-99.154725"
186,Cemitas del tienguis,19.421363,-99.154578,Mexican Restaurant,13303,1,NaN,15,"19.421138,-99.154725"
187,Tacos y Mixiotes Garrido,19.421266,-99.154971,Taco Restaurant,13306,1,NaN,19,"19.421138,-99.154725"
188,Garnacha Tianguis Alvaro Obregon,19.421225,-99.154913,Mexican Restaurant,13303,1,NaN,19,"19.421138,-99.154725"
189,La Más Poblana,19.421322,-99.15452,Mexican Restaurant,13303,1,NaN,26,"19.421138,-99.154725"
190,Fideogordo,19.4213,-99.15441,Asian Restaurant,13072,2,NaN,37,"19.421138,-99.154725"
191,"Pancita, pozole y enchiladas yola",19.421114,-99.155181,Mexican Restaurant,13303,1,NaN,42,"19.421138,-99.154725"
192,Pizza Pepino,19.421114,-99.155181,Pizzeria,13064,NaN,NaN,47,"19.421138,-99.154725"
193,Barrio Fino,19.421378,-99.154386,Bar,13003,2,NaN,51,"19.421138,-99.154725"
194,Quesadillas de Colima,19.421114,-99.155181,Mexican Restaurant,13303,1,6.4,61,"19.421138,-99.154725"
195,Pizza Peppino,19.421114,-99.155181,Pizzeria,13064,2,8.1,66,"19.421138,-99.154725"
196,Bandido de Parral,19.418026,-99.159513,Seafood Restaurant,13338,3,7.9,20,"19.418304,-99.15956"
197,Primos,19.418026,-99.159513,Mexican Restaurant,13303,1,6.0,20,"19.418304,-99.15956"
198,Marcello,19.418108,-99.159548,Italian Restaurant,13236,2,NaN,21,"19.418304,-99.15956"
199,El 10,19.418094,-99.159504,Restaurant,13065,NaN,NaN,24,"19.418304,-99.15956"
200,"Burger Bar Joint, Roma",19.418136,-99.159245,Burger Joint,13031,3,7.7,26,"19.418304,-99.15956"
201,El 10 Comida Argentina,19.418026,-99.159513,Argentinian Restaurant,13070,NaN,NaN,31,"19.418304,-99.15956"
202,Freims,19.418026,-99.159513,Restaurant,13065,NaN,NaN,31,"19.418304,-99.15956"
203,Cervecería Mamona,19.41816,-99.159258,Seafood Restaurant,13338,3,NaN,35,"19.418304,-99.15956"
204,Casa Lamm,19.418615,-99.159499,Diner,13049,NaN,NaN,35,"19.418304,-99.15956"
205,Nueve Nueve Bistro Mexicano,19.418615,-99.159499,Restaurant,13065,NaN,NaN,35,"19.418304,-99.15956"
206,La Cervecería de Barrio,19.418136,-99.159245,Brewery,13029,2,7.0,39,"19.418304,-99.15956"
207,Tetela,19.418158,-99.159251,Restaurant,13065,2,NaN,40,"19.418304,-99.15956"
208,Licorería Limantour,19.418094,-99.159504,Cocktail Bar,13009,3,8.7,41,"19.418304,-99.15956"
209,Alfredos,19.418024,-99.15983,Restaurant,13065,NaN,NaN,42,"19.418304,-99.15956"
210,Scimia,19.418334,-99.159148,Pizzeria,13064,1,NaN,43,"19.418304,-99.15956"
211,"El Diez, Parrilla Argentina",19.418094,-99.159962,Argentinian Restaurant,13070,2,NaN,48,"19.418304,-99.15956"
212,"El 10, Roma",19.417956,-99.159839,Argentinian Restaurant,13070,NaN,NaN,48,"19.418304,-99.15956"
213,Bistro Mexicano 99,19.418615,-99.159499,Mexican Restaurant,13303,3,7.6,51,"19.418304,-99.15956"
214,Cevicheria MAMONA,19.418078,-99.159171,Seafood Restaurant,13338,3,NaN,53,"19.418304,-99.15956"
215,NueveNueve,19.418697,-99.159615,American Restaurant,13068,3,8.0,610,"19.418304,-99.15956"
216,The Sano,19.419414,-99.155214,Vegan and Vegetarian Restaurant,13377,2,7.6,12,"19.419225,-99.155099"
217,Tortas y Tacos la Roma,19.419483,-99.155205,Comfort Food Restaurant,13134,NaN,NaN,21,"19.419225,-99.155099"
218,Restaurante Maíz y Olivo,19.419414,-99.155214,Mediterranean Restaurant,13302,2,5.8,27,"19.419225,-99.155099"
219,Matadoras Tortas de Chilakill,19.419097,-99.155469,Comfort Food Restaurant,13134,NaN,NaN,41,"19.419225,-99.155099"
220,El Deposito,19.419372,-99.155472,Bar,13003,NaN,NaN,42,"19.419225,-99.155099"
221,Wings Alvaro Obregon,19.419372,-99.155472,Restaurant,13065,NaN,NaN,42,"19.419225,-99.155099"
222,El Campirano - Roma Norte,19.419372,-99.155472,Bar,13003,NaN,NaN,42,"19.419225,-99.155099"
223,El Deposito - Roma Norte,19.419372,-99.155472,Pub,13018,1,7.6,43,"19.419225,-99.155099"
224,El Levanton,19.419004,-99.154951,Seafood Restaurant,13338,3,NaN,44,"19.419225,-99.155099"
225,El Campirano Álvaro Obregón,19.419238,-99.155564,Buffet,13030,NaN,6.3,48,"19.419225,-99.155099"
226,El Califa,19.417382,-99.162637,Taco Restaurant,13306,1,7.4,23,"19.417715,-99.162729"
227,El Sibarita,19.417663,-99.162945,Spanish Restaurant,13345,2,NaN,23,"19.417715,-99.162729"
228,Mexa Cocina del Alma,19.417513,-99.162865,Mexican Restaurant,13303,1,NaN,26,"19.417715,-99.162729"
229,Tacos Orinoco,19.417872,-99.163014,Taco Restaurant,13306,1,9.0,34,"19.417715,-99.162729"
230,El Barandal,19.417354,-99.162704,Restaurant,13065,NaN,NaN,40,"19.417715,-99.162729"
231,Finca Santa Veracruz,19.418054,-99.162423,Café,13034,1,7.0,61,"19.417715,-99.162729"
232,Moonwalk,19.418585,-99.156906,Bar,13003,2,NaN,18,"19.418774,-99.157081"
233,Bon Appetit!,19.418516,-99.156915,Restaurant,13065,2,NaN,24,"19.418774,-99.157081"
234,Sebo,19.418476,-99.156857,Karaoke Bar,13015,2,NaN,25,"19.418774,-99.157081"
235,Los Bisquets Bisquets Obregón,19.418501,-99.157424,Taco Restaurant,13306,2,7.8,26,"19.418774,-99.157081"
236,Taquitos Frontera,19.41886,-99.157384,Taco Restaurant,13306,1,6.6,33,"19.418774,-99.157081"
237,Garash,19.419091,-99.157093,Museum,10027,NaN,NaN,35,"19.418774,-99.157081"
238,Azotea Acapulco,19.41916,-99.157084,Restaurant,13065,2,5.2,37,"19.418774,-99.157081"
239,Taqueria los Pepe's,19.418481,-99.157297,Taco Restaurant,13306,1,NaN,39,"19.418774,-99.157081"
240,La Mata Dietas,19.419065,-99.156773,Taco Restaurant,13306,1,NaN,45,"19.418774,-99.157081"
241,"Los Bisquets Obregon, Alvaro Obregon",19.418501,-99.157424,Coffee Shop,13035,NaN,NaN,47,"19.418774,-99.157081"
242,Cafe Restaurante la Perla del Este,19.418501,-99.157424,Coffee Shop,13035,NaN,NaN,47,"19.418774,-99.157081"
243,Toto & Mole,19.416057,-99.162133,Mexican Restaurant,13303,1,NaN,8,"19.416128,-99.162097"
244,Don Don Tamale,19.416137,-99.16204,Mexican Restaurant,13303,1,NaN,10,"19.416128,-99.162097"
245,Chatita Chula,19.416018,-99.162103,Restaurant,13065,2,NaN,12,"19.416128,-99.162097"
246,Cafe de Tonala,19.41574,-99.161902,Mexican Restaurant,13303,1,NaN,34,"19.416128,-99.162097"
247,Vx Cafe,19.415889,-99.162326,Coffee Shop,13035,NaN,NaN,35,"19.416128,-99.162097"
248,Las Flautas,19.415781,-99.16196,Taco Restaurant,13306,1,5.6,36,"19.416128,-99.162097"
249,El Huerto UC,19.415655,-99.159443,Molecular Gastronomy Restaurant,13311,4,NaN,20,"19.415905,-99.15954"
