,empty_slots,free_bikes,POI_name,POI_latitude,POI_longitude,category_name,category_id,price,rating,distance,bike_ll,bike_latitude,bike_longitude,reversed_POI_lat
825,19,0,"La Destileria, Polanco",19.438417,-99.207589,Caribbean Restaurant,13097.0,,,22.0,"19.438616,-99.207577",19.438616,-99.207577,19.438417
826,19,0,Subway,19.438391,-99.207339,Deli,13039.0,,,35.0,"19.438616,-99.207577",19.438616,-99.207577,19.438391
827,19,0,Meleé,19.438391,-99.207339,Italian Restaurant,13236.0,,,35.0,"19.438616,-99.207577",19.438616,-99.207577,19.438391
828,19,0,Tacos del Bancomer,19.439047,-99.207634,Taco Restaurant,13306.0,1.0,,41.0,"19.438616,-99.207577",19.438616,-99.207577,19.439047
829,19,0,Tacos de Birria,19.438862,-99.20795,Taco Restaurant,13306.0,1.0,,47.0,"19.438616,-99.207577",19.438616,-99.207577,19.438862
830,34,5,Restaurante Cedrón,19.416738,-99.175327,Mediterranean Restaurant,13302.0,2.0,8.1,12.0,"19.41689,-99.17562",19.41689,-99.17562,19.416738
831,34,5,La Payuca,19.41682,-99.175443,Argentinian Restaurant,13070.0,,,20.0,"19.41689,-99.17562",19.41689,-99.17562,19.41682
832,34,5,Maikai Poke,19.416518,-99.175546,Hawaiian Restaurant,13192.0,,7.2,21.0,"19.41689,-99.17562",19.41689,-99.17562,19.416518
833,34,5,Museo Caracol,19.417037,-99.175858,History Museum,10030.0,,,25.0,"19.41689,-99.17562",19.41689,-99.17562,19.417037
834,34,5,HDP Hamburguesa del Poeta,19.417139,-99.175389,Burger Joint,13031.0,1.0,,32.0,"19.41689,-99.17562",19.41689,-99.17562,19.417139
835,34,5,Bulla,19.417168,-99.175473,Beer Garden,13007.0,1.0,8.8,34.0,"19.41689,-99.17562",19.41689,-99.17562,19.417168
836,34,5,Postales de Café,19.416518,-99.175546,Coffee Shop,13035.0,1.0,8.3,37.0,"19.41689,-99.17562",19.41689,-99.17562,19.416518
837,34,5,La Mina y el Pibe,19.417169,-99.175382,Argentinian Restaurant,13070.0,2.0,,39.0,"19.41689,-99.17562",19.41689,-99.17562,19.417169
838,34,5,Mazatlan,19.416518,-99.175546,Seafood Restaurant,13338.0,,,42.0,"19.41689,-99.17562",19.41689,-99.17562,19.416518
839,0,19,La Mexa. Mexican Mixology,19.436892,-99.13972,Bar,13003.0,2.0,,42.0,"19.436522,-99.139811",19.436522,-99.139811,19.436892
840,0,19,El Cardenal Tacuba y Marconi,19.436163,-99.139959,Restaurant,13065.0,2.0,,42.0,"19.436522,-99.139811",19.436522,-99.139811,19.436163
841,0,19,Escribanos,19.436146,-99.140051,Bistro,13027.0,,,48.0,"19.436522,-99.139811",19.436522,-99.139811,19.436146
842,0,19,Arte en Construcción,19.436516,-99.139416,Art Museum,10028.0,,,55.0,"19.436522,-99.139811",19.436522,-99.139811,19.436516
843,0,19,Museo Nacional de Arte (Museo Nacional de Arte (MUNAL)),19.436255,-99.139577,Art Museum,10028.0,1.0,9.5,60.0,"19.436522,-99.139811",19.436522,-99.139811,19.436255
844,24,7,McDonald's,19.431578,-99.158099,Burger Joint,13031.0,1.0,6.1,47.0,"19.43163,-99.158547",19.43163,-99.158547,19.431578
845,9,6,El Cardenal,19.433723,-99.135349,Mexican Restaurant,13303.0,3.0,9.2,12.0,"19.433757,-99.135331",19.433757,-99.135331,19.433723
846,9,6,Comedor Familiar,19.433724,-99.135032,Diner,13049.0,1.0,,15.0,"19.433757,-99.135331",19.433757,-99.135331,19.433724
847,9,6,Pizza Hut,19.433724,-99.135032,Pizzeria,13064.0,1.0,5.5,19.0,"19.433757,-99.135331",19.433757,-99.135331,19.433724
848,9,6,Ichiban House Sushi Sucursal la Palma,19.433724,-99.135032,Sushi Restaurant,13276.0,2.0,,28.0,"19.433757,-99.135331",19.433757,-99.135331,19.433724
849,9,6,El Patriarca Taqueria,19.433687,-99.135069,Taco Restaurant,13306.0,1.0,,28.0,"19.433757,-99.135331",19.433757,-99.135331,19.433687
850,9,6,El Espolon centro de la ciudad de mexico area 1,19.433724,-99.135032,Restaurant,13065.0,,,31.0,"19.433757,-99.135331",19.433757,-99.135331,19.433724
851,9,6,Pata Negra Centro Histórico,19.434024,-99.135562,Lounge,13016.0,,,38.0,"19.433757,-99.135331",19.433757,-99.135331,19.434024
852,9,6,Pata Negra,19.43411,-99.135446,Bar,13003.0,2.0,,41.0,"19.433757,-99.135331",19.433757,-99.135331,19.43411
853,9,6,El Cardenal,19.433478,-99.135001,Mexican Restaurant,13303.0,,,46.0,"19.433757,-99.135331",19.433757,-99.135331,19.433478
854,9,6,Pata Negra,19.434135,-99.135572,Bar,13003.0,2.0,7.9,49.0,"19.433757,-99.135331",19.433757,-99.135331,19.434135
855,9,6,Jugos Canada,19.434037,-99.135687,Sandwich Restaurant,13334.0,1.0,6.8,51.0,"19.433757,-99.135331",19.433757,-99.135331,19.434037
856,9,6,Los Vegetarianos,19.433516,-99.135692,Mexican Restaurant,13303.0,2.0,6.6,54.0,"19.433757,-99.135331",19.433757,-99.135331,19.433516
857,9,6,Marisqueria las Palmas,19.433462,-99.135509,Seafood Restaurant,13338.0,3.0,5.7,54.0,"19.433757,-99.135331",19.433757,-99.135331,19.433462
858,9,6,Mercaderes,19.433958,-99.134938,Restaurant,13065.0,3.0,8.9,58.0,"19.433757,-99.135331",19.433757,-99.135331,19.433958
859,9,6,Los Chilangos Tacos Tortas & Quesadillas,19.434037,-99.135687,Fast Food Restaurant,13145.0,1.0,5.9,58.0,"19.433757,-99.135331",19.433757,-99.135331,19.434037
860,9,6,Las Tortulias de Madero,19.433516,-99.135692,Botanero,13304.0,,6.2,59.0,"19.433757,-99.135331",19.433757,-99.135331,19.433516
861,9,6,Bertico Cafe,19.433478,-99.135001,Coffee Shop,13035.0,1.0,5.9,245.0,"19.433757,-99.135331",19.433757,-99.135331,19.433478
862,9,6,Asadero Condesa,19.433723,-99.135349,Steakhouse,13383.0,4.0,,4714.0,"19.433757,-99.135331",19.433757,-99.135331,19.433723
863,10,17,Burgerfi Condesa,19.413101,-99.166872,Burger Joint,13031.0,1.0,7.0,2.0,"19.412982,-99.166936",19.412982,-99.166936,19.413101
864,10,17,Tacos los Parados,19.413074,-99.166939,Taco Restaurant,13306.0,1.0,,8.0,"19.412982,-99.166936",19.412982,-99.166936,19.413074
865,10,17,Sonora 205,19.413101,-99.166872,Burger Joint,13031.0,1.0,,12.0,"19.412982,-99.166936",19.412982,-99.166936,19.413101
866,10,17,Day Light Salads,19.413074,-99.166939,Vegan and Vegetarian Restaurant,13377.0,1.0,6.8,16.0,"19.412982,-99.166936",19.412982,-99.166936,19.413074
867,10,17,Tortas del Sixtie's,19.413074,-99.166939,Mexican Restaurant,13303.0,1.0,,16.0,"19.412982,-99.166936",19.412982,-99.166936,19.413074
868,10,17,El Fogoncito,19.412636,-99.166743,Taco Restaurant,13306.0,1.0,6.5,21.0,"19.412982,-99.166936",19.412982,-99.166936,19.412636
869,10,17,Tortas al Fuego,19.412703,-99.167051,Fast Food Restaurant,13145.0,1.0,8.3,22.0,"19.412982,-99.166936",19.412982,-99.166936,19.412703
870,10,17,Burgerfi,19.412703,-99.167051,Burger Joint,13031.0,1.0,,25.0,"19.412982,-99.166936",19.412982,-99.166936,19.412703
871,10,17,SurSur Cocina Tradicional,19.412649,-99.166868,Restaurant,13065.0,2.0,,25.0,"19.412982,-99.166936",19.412982,-99.166936,19.412649
872,10,17,Healthy Food,19.412935,-99.167198,Salad Restaurant,13332.0,1.0,,27.0,"19.412982,-99.166936",19.412982,-99.166936,19.412935
873,10,17,Comida Tradicional Española,19.412635,-99.16706,Restaurant,13065.0,2.0,,29.0,"19.412982,-99.166936",19.412982,-99.166936,19.412635
874,10,17,Las Hamburguesas del Fer,19.412636,-99.166743,Burger Joint,13031.0,1.0,,30.0,"19.412982,-99.166936",19.412982,-99.166936,19.412636
875,10,17,Ensaladas,19.413006,-99.166631,Salad Restaurant,13332.0,1.0,,32.0,"19.412982,-99.166936",19.412982,-99.166936,19.413006
876,10,17,Sixtie's,19.413006,-99.166631,Fast Food Restaurant,13145.0,,,32.0,"19.412982,-99.166936",19.412982,-99.166936,19.413006
877,10,17,Sanchez Garcia Maria Elena,19.412703,-99.167051,Restaurant,13065.0,,,33.0,"19.412982,-99.166936",19.412982,-99.166936,19.412703
878,10,17,Garage,19.41267,-99.16685,Pizzeria,13064.0,1.0,,35.0,"19.412982,-99.166936",19.412982,-99.166936,19.41267
879,10,17,Alaska Killer,19.412636,-99.166743,Bar,13003.0,2.0,,35.0,"19.412982,-99.166936",19.412982,-99.166936,19.412636
880,10,17,Ponte Trucha,19.412636,-99.166743,Seafood Restaurant,13338.0,3.0,7.4,40.0,"19.412982,-99.166936",19.412982,-99.166936,19.412636
881,10,17,Mariscos Sonora,19.412622,-99.16685,Seafood Restaurant,13338.0,3.0,,41.0,"19.412982,-99.166936",19.412982,-99.166936,19.412622
882,10,17,Marquiño's,19.412662,-99.166993,Speakeasy,13021.0,3.0,,42.0,"19.412982,-99.166936",19.412982,-99.166936,19.412662
883,10,17,Sixties Burger,19.412993,-99.166506,Bar,13003.0,2.0,6.7,58.0,"19.412982,-99.166936",19.412982,-99.166936,19.412993
884,10,17,Club 60's Sixties Bar & Rock,19.412993,-99.166506,Bar,13003.0,2.0,7.5,59.0,"19.412982,-99.166936",19.412982,-99.166936,19.412993
885,10,17,Tortas y Tacos de Plaza Insurgentes,19.412993,-99.166506,Taco Restaurant,13306.0,1.0,,66.0,"19.412982,-99.166936",19.412982,-99.166936,19.412993
886,10,17,Subway,19.412993,-99.166506,Deli,13039.0,1.0,5.7,978.0,"19.412982,-99.166936",19.412982,-99.166936,19.412993
887,10,17,Los Tacos Parados,19.413074,-99.166939,Beer Garden,13007.0,1.0,,1605622.0,"19.412982,-99.166936",19.412982,-99.166936,19.413074
888,21,14,Soma Bar,19.41689,-99.165552,Lounge,13016.0,3.0,,5.0,"19.417102,-99.165607",19.417102,-99.165607,19.41689
889,21,14,La Nueva Condesa,19.41689,-99.165552,Bar,13003.0,2.0,5.3,6.0,"19.417102,-99.165607",19.417102,-99.165607,19.41689
890,21,14,BP Black,19.41689,-99.165552,Cocktail Bar,13009.0,3.0,,7.0,"19.417102,-99.165607",19.417102,-99.165607,19.41689
891,21,14,La Caverna B & F,19.41689,-99.165552,Bar,13003.0,2.0,,12.0,"19.417102,-99.165607",19.417102,-99.165607,19.41689
892,21,14,Roling,19.417355,-99.165681,Dive Bar,13010.0,1.0,,16.0,"19.417102,-99.165607",19.417102,-99.165607,19.417355
893,21,14,La Caverna B&F,19.416849,-99.165494,Karaoke Bar,13015.0,2.0,,17.0,"19.417102,-99.165607",19.417102,-99.165607,19.416849
894,21,14,Puesto de Fruta,19.416945,-99.165418,Salad Restaurant,13332.0,1.0,,18.0,"19.417102,-99.165607",19.417102,-99.165607,19.416945
895,21,14,Pomelo Smoothies,19.416862,-99.165619,Vegan and Vegetarian Restaurant,13377.0,2.0,,22.0,"19.417102,-99.165607",19.417102,-99.165607,19.416862
896,21,14,Tlecan,19.416919,-99.165486,Bar,13003.0,2.0,8.6,23.0,"19.417102,-99.165607",19.417102,-99.165607,19.416919
897,21,14,Cocina Medellin,19.416903,-99.165677,Restaurant,13065.0,2.0,,24.0,"19.417102,-99.165607",19.417102,-99.165607,19.416903
898,21,14,Ramen Bar V Ramen,19.41689,-99.165552,Ramen Restaurant,13272.0,,6.6,26.0,"19.417102,-99.165607",19.417102,-99.165607,19.41689
899,21,14,La Facultad Bar Roma,19.416945,-99.165418,Cocktail Bar,13009.0,,,26.0,"19.417102,-99.165607",19.417102,-99.165607,19.416945
900,21,14,Local 1,19.416925,-99.16543,Wine Bar,13025.0,2.0,7.7,27.0,"19.417102,-99.165607",19.417102,-99.165607,19.416925
901,21,14,La Baja Tacos,19.416793,-99.165628,Taco Restaurant,13306.0,1.0,7.1,27.0,"19.417102,-99.165607",19.417102,-99.165607,19.416793
902,21,14,Mexicanito Social Club,19.416834,-99.165686,Mexican Restaurant,13303.0,1.0,,30.0,"19.417102,-99.165607",19.417102,-99.165607,19.416834
903,21,14,Puesto de masa azul,19.417424,-99.165672,Mexican Restaurant,13303.0,1.0,,30.0,"19.417102,-99.165607",19.417102,-99.165607,19.417424
904,21,14,G & G Comida Urbana,19.416792,-99.165945,Restaurant,13065.0,2.0,7.1,31.0,"19.417102,-99.165607",19.417102,-99.165607,19.416792
905,21,14,Tacos el Mexicanito,19.416792,-99.165945,Taco Restaurant,13306.0,1.0,7.1,32.0,"19.417102,-99.165607",19.417102,-99.165607,19.416792
906,21,14,Tacos Valladolid y Oaxaca,19.417396,-99.165739,Taco Restaurant,13306.0,1.0,,33.0,"19.417102,-99.165607",19.417102,-99.165607,19.417396
907,21,14,El Takoketo,19.416792,-99.165945,Taco Restaurant,13306.0,1.0,7.0,35.0,"19.417102,-99.165607",19.417102,-99.165607,19.416792
908,21,14,La Pizzeria Argentina,19.41696,-99.165226,Argentinian Restaurant,13070.0,2.0,,44.0,"19.417102,-99.165607",19.417102,-99.165607,19.41696
909,21,14,Parrilladas Bariloche,19.41696,-99.165226,BBQ Joint,13026.0,2.0,,46.0,"19.417102,-99.165607",19.417102,-99.165607,19.41696
910,21,14,El Mexicanito,19.417011,-99.166043,Mexican Restaurant,13303.0,,,46.0,"19.417102,-99.165607",19.417102,-99.165607,19.417011
911,21,14,Go go biskkit!,19.416836,-99.165369,Bar,13003.0,2.0,,47.0,"19.417102,-99.165607",19.417102,-99.165607,19.416836
912,21,14,La Meztiza,19.416891,-99.165235,Pub,13018.0,1.0,,55.0,"19.417102,-99.165607",19.417102,-99.165607,19.416891
913,18,5,La Vida en Verde,19.420646,-99.168544,Coffee Shop,13035.0,1.0,7.6,24.0,"19.420627,-99.16821",19.420627,-99.16821,19.420646
914,18,5,Desayunando Con la Tía,19.420687,-99.168602,Gastropub,13057.0,3.0,,25.0,"19.420627,-99.16821",19.420627,-99.16821,19.420687
915,18,5,Adela's Bar,19.420659,-99.168669,Speakeasy,13021.0,3.0,,31.0,"19.420627,-99.16821",19.420627,-99.16821,19.420659
916,18,5,Regina's Winehouse,19.420714,-99.168535,Wine Bar,13025.0,2.0,,32.0,"19.420627,-99.16821",19.420627,-99.16821,19.420714
917,18,5,Fundacion Carlos Slim,19.420319,-99.16808,Museum,10027.0,,,50.0,"19.420627,-99.16821",19.420627,-99.16821,19.420319
918,5,14,La Bomba Condesa,19.408572,-99.169961,Taco Restaurant,13306.0,1.0,,13.0,"19.4086886,-99.169938",19.4086886,-99.169938,19.408572
919,5,14,Pizzeliers,19.408744,-99.169722,Pizzeria,13064.0,1.0,,27.0,"19.4086886,-99.169938",19.4086886,-99.169938,19.408744
920,5,14,Bonjour,19.408429,-99.1697,Fast Food Restaurant,13145.0,,,34.0,"19.4086886,-99.169938",19.4086886,-99.169938,19.408429
921,15,12,Mr. Tofu,19.407789,-99.168898,Deli,13039.0,1.0,,12.0,"19.407927,-99.168734",19.407927,-99.168734,19.407789
922,15,12,Patio Condesa,19.407748,-99.168698,Lounge,13016.0,3.0,,20.0,"19.407927,-99.168734",19.407927,-99.168734,19.407748
923,15,12,In Salad,19.407706,-99.169098,Salad Restaurant,13332.0,1.0,,35.0,"19.407927,-99.168734",19.407927,-99.168734,19.407706
924,17,14,La Artesa,19.407285,-99.174347,Bakery,13002.0,1.0,7.5,12.0,"19.407479,-99.174403",19.407479,-99.174403,19.407285
925,17,14,"Peltre Lonchería, Condesa",19.407819,-99.174467,Café,13034.0,2.0,7.8,18.0,"19.407479,-99.174403",19.407479,-99.174403,19.407819
926,17,14,Lonchería Cristy,19.407352,-99.174655,Mexican Restaurant,13303.0,1.0,,22.0,"19.407479,-99.174403",19.407479,-99.174403,19.407352
927,17,14,Monumento Alfonso Reyes,19.407832,-99.174592,Gastropub,13057.0,3.0,,25.0,"19.407479,-99.174403",19.407479,-99.174403,19.407832
928,17,14,La Chingada Condesa Cantina,19.407352,-99.174655,Bar,13003.0,,,29.0,"19.407479,-99.174403",19.407479,-99.174403,19.407352
929,17,14,Peltre,19.407778,-99.174409,Restaurant,13065.0,,,33.0,"19.407479,-99.174403",19.407479,-99.174403,19.407778
930,17,14,Taqueria Kaliman,19.407832,-99.174592,Taco Restaurant,13306.0,1.0,,39.0,"19.407479,-99.174403",19.407479,-99.174403,19.407832
931,17,14,Mosto,19.407752,-99.174159,Cocktail Bar,13009.0,3.0,,43.0,"19.407479,-99.174403",19.407479,-99.174403,19.407752
932,13,22,Volador Café,19.411369,-99.171216,Café,13034.0,1.0,7.6,19.0,"19.411361,-99.171271",19.411361,-99.171271,19.411369
933,13,22,Esquites,19.411438,-99.171207,Mexican Restaurant,13303.0,1.0,8.7,20.0,"19.411361,-99.171271",19.411361,-99.171271,19.411438
934,13,22,El Güero,19.411712,-99.171171,Taco Restaurant,13306.0,1.0,6.9,29.0,"19.411361,-99.171271",19.411361,-99.171271,19.411712
935,13,22,Taquería Hola,19.411422,-99.171715,Taco Restaurant,13306.0,,,47.0,"19.411361,-99.171271",19.411361,-99.171271,19.411422
936,4,11,La Vid Argentina,19.406678,-99.17221,Argentinian Restaurant,13070.0,2.0,7.7,19.0,"19.40655,-99.172275",19.40655,-99.172275,19.406678
937,4,11,Las Chalupitas,19.406293,-99.172514,Mexican Restaurant,13303.0,2.0,8.4,21.0,"19.40655,-99.172275",19.40655,-99.172275,19.406293
938,4,11,La Vid Argentina Condesa,19.406746,-99.172201,Argentinian Restaurant,13070.0,,,23.0,"19.40655,-99.172275",19.40655,-99.172275,19.406746
939,4,11,El Califa,19.406293,-99.172514,Taco Restaurant,13306.0,2.0,8.7,38.0,"19.40655,-99.172275",19.40655,-99.172275,19.406293
940,4,11,Las Memorables,19.406924,-99.172241,Burger Joint,13031.0,,,41.0,"19.40655,-99.172275",19.40655,-99.172275,19.406924
941,4,11,El Congal del Cazador,19.406965,-99.172299,Lounge,13016.0,3.0,,56.0,"19.40655,-99.172275",19.40655,-99.172275,19.406965
942,19,12,Tortas la Hidalguense,19.436703,-99.133944,Sandwich Restaurant,13334.0,1.0,,16.0,"19.436931,-99.133952",19.436931,-99.133952,19.436703
943,19,12,Roof Top Bar,19.437043,-99.134058,Bar,13003.0,2.0,,16.0,"19.436931,-99.133952",19.436931,-99.133952,19.437043
944,19,12,"Antojitos ""DOÑA MARY""",19.436621,-99.133828,Restaurant,13065.0,2.0,,45.0,"19.436931,-99.133952",19.436931,-99.133952,19.436621
945,19,12,Cantina la Valenciana,19.436663,-99.133569,Restaurant,13065.0,,,49.0,"19.436931,-99.133952",19.436931,-99.133952,19.436663
946,11,20,Conos Guiot,19.419492,-99.176021,Fried Chicken Joint,13055.0,1.0,,23.0,"19.41966,-99.17588",19.41966,-99.17588,19.419492
947,11,20,Don Uruguayo,19.419706,-99.175565,BBQ Joint,13026.0,2.0,6.9,33.0,"19.41966,-99.17588",19.41966,-99.17588,19.419706
948,11,20,Parrilla México Uruguay,19.419615,-99.175584,Latin American Restaurant,13297.0,2.0,,36.0,"19.41966,-99.17588",19.41966,-99.17588,19.419615
949,11,20,Blend Poptails headquarters,19.41945,-99.175669,Speakeasy,13021.0,3.0,,45.0,"19.41966,-99.17588",19.41966,-99.17588,19.41945
950,18,1,Brooklyn Urban Food & Drink,19.365164,-99.162593,Restaurant,13065.0,2.0,,48.0,"19.364912,-99.162968",19.364912,-99.162968,19.365164
951,18,1,La Casita del Cafe,19.365072,-99.162903,Café,13034.0,1.0,7.2,232.0,"19.364912,-99.162968",19.364912,-99.162968,19.365072
952,14,17,El Hambre Lobo,19.438163,-99.152059,Mexican Restaurant,13303.0,1.0,,7.0,"19.438228,-99.152269",19.438228,-99.152269,19.438163
953,14,17,Burguer & Beer,19.438394,-99.152599,Fast Food Restaurant,13145.0,,,39.0,"19.438228,-99.152269",19.438228,-99.152269,19.438394
954,14,17,Museo Nacional de San Carlos,19.438225,-99.151914,Museum,10027.0,1.0,8.9,43.0,"19.438228,-99.152269",19.438228,-99.152269,19.438225
955,14,17,Burritas del Che Jaime,19.438602,-99.152374,Mexican Restaurant,13303.0,1.0,,43.0,"19.438228,-99.152269",19.438228,-99.152269,19.438602
956,16,11,Toks,19.433472,-99.154953,Restaurant,13065.0,2.0,,20.0,"19.433431,-99.155142",19.433431,-99.155142,19.433472
957,16,11,Carl's Jr.,19.433133,-99.155443,Fast Food Restaurant,13145.0,1.0,8.1,31.0,"19.433431,-99.155142",19.433431,-99.155142,19.433133
958,16,11,"Panda Express, Reforma",19.433669,-99.154929,Chinese Restaurant,13099.0,1.0,6.8,35.0,"19.433431,-99.155142",19.433431,-99.155142,19.433669
959,16,11,Panda Express Reforma 77,19.433176,-99.154867,Asian Restaurant,13072.0,,,40.0,"19.433431,-99.155142",19.433431,-99.155142,19.433176
960,16,11,Toks,19.433278,-99.154704,Restaurant,13065.0,2.0,,48.0,"19.433431,-99.155142",19.433431,-99.155142,19.433278
961,16,11,Carl's Junior,19.433133,-99.155443,Burger Joint,13031.0,1.0,,60.0,"19.433431,-99.155142",19.433431,-99.155142,19.433133
962,8,7,La Diabla,19.436973,-99.153788,Wings Joint,13388.0,1.0,,24.0,"19.436764,-99.153865",19.436764,-99.153865,19.436973
963,8,7,La Diabla Snacks & Beers,19.436985,-99.153786,Beer Bar,13006.0,,,25.0,"19.436764,-99.153865",19.436764,-99.153865,19.436985
964,8,7,Zesta Punta,19.436992,-99.15348,Restaurant,13065.0,2.0,7.6,29.0,"19.436764,-99.153865",19.436764,-99.153865,19.436992
965,18,17,Lucky - Café Restaurant,19.4401,-99.156196,Chinese Restaurant,13099.0,1.0,5.8,13.0,"19.44021597,-99.1561678",19.44021597,-99.1561678,19.4401
966,18,17,El Pancho,19.44015,-99.15591,Burger Joint,13031.0,1.0,,28.0,"19.44021597,-99.1561678",19.44021597,-99.1561678,19.44015
967,18,17,Restaurant y Café Jumbo,19.440062,-99.156407,Chinese Restaurant,13099.0,1.0,,30.0,"19.44021597,-99.1561678",19.44021597,-99.1561678,19.440062
968,18,17,Vips,19.439831,-99.156339,Restaurant,13065.0,1.0,5.5,39.0,"19.44021597,-99.1561678",19.44021597,-99.1561678,19.439831
969,18,17,Cecina de Yecapixtla,19.440188,-99.156576,BBQ Joint,13026.0,2.0,,42.0,"19.44021597,-99.1561678",19.44021597,-99.1561678,19.440188
970,18,17,Toks,19.440299,-99.155834,Restaurant,13065.0,2.0,7.1,46.0,"19.44021597,-99.1561678",19.44021597,-99.1561678,19.440299
971,18,17,El Califa de Leon,19.440502,-99.156441,Taco Restaurant,13306.0,1.0,7.2,489.0,"19.44021597,-99.1561678",19.44021597,-99.1561678,19.440502
972,10,17,Tacos de Birria y Cabeza,19.429693,-99.145569,Taco Restaurant,13306.0,1.0,,32.0,"19.429947,-99.14591",19.429947,-99.14591,19.429693
973,10,17,Barbacoa Vianey,19.429926,-99.145475,Taco Restaurant,13306.0,1.0,6.6,54.0,"19.429947,-99.14591",19.429947,-99.14591,19.429926
974,10,17,El Tortugon,19.430087,-99.14634,Mexican Restaurant,13303.0,1.0,,60.0,"19.429947,-99.14591",19.429947,-99.14591,19.430087
975,10,17,El Cuadrilátero,19.430336,-99.145738,Café,13034.0,1.0,5.5,72.0,"19.429947,-99.14591",19.429947,-99.14591,19.430336
976,9,26,Cortes callejeros,19.434881,-99.150273,Taco Restaurant,13306.0,1.0,,14.0,"19.434944,-99.150295",19.434944,-99.150295,19.434881
977,9,26,Desayunos Reforma,19.435066,-99.1501,Comfort Food Restaurant,13134.0,,,24.0,"19.434944,-99.150295",19.434944,-99.150295,19.435066
978,9,26,Partybus,19.435167,-99.150678,Dive Bar,13010.0,1.0,,41.0,"19.434944,-99.150295",19.434944,-99.150295,19.435167
979,9,26,Pizzeria los Arcos,19.434826,-99.150749,Pizzeria,13064.0,1.0,,49.0,"19.434944,-99.150295",19.434944,-99.150295,19.434826
980,18,1,Le Petit Resto,19.385367,-99.178419,French Restaurant,13148.0,3.0,8.3,16.0,"19.38542,-99.17823",19.38542,-99.17823,19.385367
981,18,1,Oveja Negra,19.385521,-99.178406,Restaurant,13065.0,2.0,,21.0,"19.38542,-99.17823",19.38542,-99.17823,19.385521
982,18,1,Los Sentados,19.385487,-99.178033,Bar,13003.0,2.0,,21.0,"19.38542,-99.17823",19.38542,-99.17823,19.385487
983,16,7,La Takocina,19.376138,-99.185832,Restaurant,13065.0,2.0,,25.0,"19.375865,-99.185573",19.375865,-99.185573,19.376138
984,16,7,La Reina de las Carnitas,19.376031,-99.185826,Taco Restaurant,13306.0,1.0,,32.0,"19.375865,-99.185573",19.375865,-99.185573,19.376031
985,16,7,Tacos los Cuñados,19.376092,-99.185966,Taco Restaurant,13306.0,1.0,,48.0,"19.375865,-99.185573",19.375865,-99.185573,19.376092
986,8,11,Tacos al Pastor,19.377867,-99.169902,Taco Restaurant,13306.0,1.0,,29.0,"19.377966,-99.170272",19.377966,-99.170272,19.377867
987,8,11,Paraguas Bistro,19.37766,-99.170245,Taco Restaurant,13306.0,1.0,,34.0,"19.377966,-99.170272",19.377966,-99.170272,19.37766
988,8,11,Homeslice Pizza,19.377615,-99.170097,Pizzeria,13064.0,1.0,5.4,43.0,"19.377966,-99.170272",19.377966,-99.170272,19.377615
989,8,11,Tortas Jorge,19.378179,-99.170557,Sandwich Restaurant,13334.0,1.0,,50.0,"19.377966,-99.170272",19.377966,-99.170272,19.378179
990,8,11,Comida Corrida y Quecas de Tlaco,19.378179,-99.170557,Mexican Restaurant,13303.0,1.0,,51.0,"19.377966,-99.170272",19.377966,-99.170272,19.378179
991,11,4,La Taberna de Mau,19.396265,-99.183835,Cocktail Bar,13009.0,3.0,,28.0,"19.396359,-99.183579",19.396359,-99.183579,19.396265
992,11,4,Look House,19.396337,-99.183254,Speakeasy,13021.0,3.0,,31.0,"19.396359,-99.183579",19.396359,-99.183579,19.396337
993,11,4,TacoSin Talento,19.396459,-99.183239,Taco Restaurant,13306.0,1.0,,37.0,"19.396359,-99.183579",19.396359,-99.183579,19.396459
994,22,9,Las Corcholatas,19.376996,-99.160788,Seafood Restaurant,13338.0,3.0,,31.0,"19.376918,-99.16108",19.376918,-99.16108,19.376996
995,22,9,Urban Spices - del Valle,19.376894,-99.160658,Asian Restaurant,13072.0,2.0,7.0,32.0,"19.376918,-99.16108",19.376918,-99.16108,19.376894
996,22,9,"La Cervecería de Barrio, Universidad",19.377304,-99.160921,Bar,13003.0,2.0,7.7,36.0,"19.376918,-99.16108",19.376918,-99.16108,19.377304
997,22,9,El Califa,19.376894,-99.160658,Taco Restaurant,13306.0,1.0,8.2,37.0,"19.376918,-99.16108",19.376918,-99.16108,19.376894
998,22,9,Aznusi Cucine,19.376825,-99.160667,Restaurant,13065.0,,,44.0,"19.376918,-99.16108",19.376918,-99.16108,19.376825
999,19,0,Tacotitlan,19.364534,-99.175953,Mexican Restaurant,13303.0,1.0,,31.0,"19.364916,-99.175985",19.364916,-99.175985,19.364534
1000,19,0,Mac Roman,19.364626,-99.175974,Taco Restaurant,13306.0,1.0,,32.0,"19.364916,-99.175985",19.364916,-99.175985,19.364626
1001,19,0,The BeerBox del Valle,19.365278,-99.175793,Beer Bar,13006.0,,,44.0,"19.364916,-99.175985",19.364916,-99.175985,19.365278
1002,19,0,La Artesa,19.365274,-99.176046,Bakery,13002.0,1.0,7.9,46.0,"19.364916,-99.175985",19.364916,-99.175985,19.365274
1003,4,15,Olive Salads,19.36192,-99.172243,Deli,13039.0,1.0,6.9,34.0,"19.362037,-99.172683",19.362037,-99.172683,19.36192
1004,22,9,Cochinita Power,19.44126,-99.16198,Mexican Restaurant,13303.0,1.0,8.3,26.0,"19.441114,-99.161636",19.441114,-99.161636,19.44126
